Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
experiencebrettjackson.dreamhosters.com,0,0,1,11,0,0,0,0,1,1,1,1,0,0,1,0,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
lagelijundiai.com.br,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
tvmagazineluiza.dnsup.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
pradapoland.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
jessenewhart.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
r.attente-securisation.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
megogo.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
itcitymm.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
xvideo-jp.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,0
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
zaudrenduvent.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
catholichub.tv,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
mereliverystables.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.ro,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,1,0
mail.neve-indoor.nl,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
8leap.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,1,0,0,1,0,1,0,0,1,0,1
budgetbots.com,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
vipplusavlu.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
grindtimegym.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
buzzfil.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
wordisworld.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
itir4.app.link,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
kentridge.lk,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
am-t.by,0,1,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
am-t.by,0,1,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
handsonbeautysalon.co.uk,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
tansus.co.uk,0,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
intercheducts.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
orgogenlabs.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,1
taijishentie.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
jezebel.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
infoupdate-three.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
grub-memek-kontol10.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
inversionesgini.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
travelingwithdee.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
betasusguncelgir.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
f.qtrip.cc,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
u.to,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
glueturn.nn.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
expeditions-of-e.com,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,1
americanas.app.semanadasofertas.shop,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.rs-d.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
lifetimeconx.com,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
azecra.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,1,1
lyonpress.com.br,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
stil-proiect.ro,0,1,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
genius.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
housefullfilms.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
wikiwiki.jp,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
hfgmhome.org,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
web.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
evernote.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
bodylineequipment.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,1
mensajeriagestionar.com.ar,0,0,1,10,0,0,0,0,0,1,1,1,0,0,1,0,1
miyabibar.vn,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
goldsilverboutique.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
messageriie06.webnode.pt,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
dota2-starts.fun,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
earlystickgraft.com,0,0,1,2,0,0,1,0,0,0,1,1,0,0,1,0,1
mercvdonegro.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
cekilisciniz.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
sourceforge.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
gtavista.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
donplitka.in.ua,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
diply.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
emporio71.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
rebrand.ly,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
seesaawiki.jp,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
deadspin.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
ugaflix.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,1
likss-updat-schb.demopage.co,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
rplg.co,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
www2.katedraljakarta.or.id,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
advonationusa.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
youwebbpmsolutions.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ahrefs.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0
oneplus.net,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
cestainhouse.com.br,0,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,1
pcsvet.si,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
estilocouros.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1,0,1,0,1
secured.suntrust.int-groups.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
vanwertworks.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
wozapple.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
dropbox.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
flavahairdesign.co.za,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
xxx.getit12.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
bly-socks.com.ua,0,0,1,6,0,0,0,1,0,0,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
insularbank.ph,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
accurate-engineers.in,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
yamionmsuz.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1
sgozq-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
play2win.buzz,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
hotmailsecure.brilliantbokeh.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
metallbaulang.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
jenniferzima323.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
chaseon.sytes.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
babal.net,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
mixi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
viccats.camcam.dns-cloud.net,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1
dichvuvnpt.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
tptelecom.it,0,0,1,6,0,0,0,0,0,1,0,0,1,0,1,0,1
pc9p99ppyuser.azurewebsites.net,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
myparc.sharepoint.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
car-debate.com,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,1
workpump.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
maio-em-promocoes.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
astrologysikhen.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
registrobnwebplataforma.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
othermindmedia.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
web.de,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
zonsa.biz,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
caspianglobalservices.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
neku.ga,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
kuchkuchnights.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
bookedandboarding.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
comicsgames.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
iconosquare.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
globalnetinternet.com,0,0,1,6,0,0,1,0,0,0,0,1,0,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
gtbank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
bigcinema.tv,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
kensonsitepcrepair.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
chaseoip.gotdns.ch,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
tik.info.pl,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1
bruninglandscapeltd.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
igrzyskasto.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
djeane.com.pe,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
verificare.sella.corporateportal.aggiorniituoidati.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
olx.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
runescape-mobile.ru,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
portoengenharia.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
containerhousemx.icu,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
iceyouroffice.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
sriaishwaryaconstruction.com,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
spaceexperts.co.in,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
uproxx.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
gueriniarmi.it,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,1
bizcloudz.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
duluxshop.lk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
agriaffaires.com-enquiry-id-92735.tilexhome.com,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
wireropehoist.in,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ukbusinessdaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
vadodaramarathon.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
planwise.co.za,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
heartstrongyoga.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
vk-activation.ml,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
support.zuzugroup.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
web.de,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
seasonvar.ru,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
bigwoodsbar.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
bestconferenceline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
webmasteremailsupdating2020.hexat.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
techcrunch.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
brazosbendguardianship-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
gtbank.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
clinicavirgenasunta.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
blufibras.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
restaurantecuevaspalacios.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
paypal-rimborso.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
makemoneymonkey8888.xyz,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
indiankitchenfood.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
marvel.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
alertasynotificaciioness-bancolombia.zz.com.ve,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
prueba.pantoanima.es,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
app.box.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
webexert.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
buzzfil.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
193.35.48.23,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
trydent.org,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1,1
wdestaques13.amesucessodeofertas-20.com,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1
sknaquatech.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
profinishmi.com,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
kshconsultingllc.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
500px.com,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0
cwmrc.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
helife.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
aljazeera.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
rocketnews24.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
khanimambatraining.co.za,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
tortik.spb.ru,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
bank-sec.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
conservativetribune.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
autorizador5.com.br,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
weddenoptennis.be,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
amieriouerscass.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,0,0,1,0,0
ck101.com,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
tik.info.pl,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,1
ctcjp.tk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
toprankingyoutube.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
himado.in,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
thankyoufitzpatrick.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
hc-happycasting.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
positiveomar.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
squarespace.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0
accurate-engineers.in,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1
web.de,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
advonationusa.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
